"age","sex","experience","experience_role","experience_years","hard_skills","soft_skills","certifications","degree","training","job_field","job_position"
27,"male",0.210166648,0.476697892,NA,0.514170468,0.424511552,"TRUE","financial management","TRUE","accounting & finance","bookkeeper"
48,"male",0.221305221,0.24919942,15,0.009368958,0.654696226,"FALSE","culinary arts",NA,"services","chef"
28,"female",0.559611619,0.206520796,2,0.305087209,0.512929797,"FALSE","business management","FALSE","hr & admin","project coordinator"
29,"female",0.294589728,0.172006443,11,0.279752642,0.357647061,"TRUE","accountancy","FALSE","accounting & finance","accountant"
33,"male",0.337845802,0.22069405,5,0.633948922,0.568182051,"TRUE","operations management","FALSE","arts & communication","event planner"
30,"female",0.234591037,0.330311239,6,NA,0.542739749,"FALSE","hospitality management","FALSE","services","event planner"
28,"male",0.569660068,0.205306679,4,0.627345979,0.595551372,"TRUE","event management","TRUE","arts & communication","event planner"
32,"male",0.274527133,0.179832131,7,0.419782341,0.218770653,"FALSE",NA,"FALSE","hr & admin","clerk"
37,"female",0.357098,0.245716,10,0.358577162,0.325819135,"TRUE","education technology","TRUE","education","researcher"
29,"female",0.660644174,0.270627916,4,0.530522525,0.641063988,"FALSE","computer science","FALSE","computer & it","system analyst"
29,"female",NA,0.349526852,4,0.482531399,0.589421034,"FALSE","information technology","FALSE","computer & it","database administrator"
29,"female",0.510908,0.182383,4,0.208038688,0.302285969,"TRUE",NA,"FALSE","education","researcher"
37,"male",0.216103747,0.331992775,10,0.339715749,0.300164133,"FALSE","financial management","FALSE","accounting & finance","financial advisor"
34,"female",0.309180677,0.345243961,22,0.245145082,0.346392661,"TRUE","accountancy","FALSE","accounting & finance","accountant"
NA,"female",0.36851573,0.186176032,4,0.29807061,0.271151543,"FALSE",NA,"FALSE","hr & admin","project coordinator"
30,"male",0.170632839,0.248462558,4,0.179680109,0.237211764,"TRUE","nutrition and dietetics","TRUE","healthcare","registered nurse"
NA,"female",0.516971,0.160623,2,0.389999449,0.207478046,"FALSE",NA,"FALSE","education","sped teacher"
32,"male",0.11513117,0.137181878,5,0.270688206,0.21374926,"FALSE",NA,"FALSE","hr & admin","clerk"
32,"male",0.399201453,0.357577026,3,0.493896782,0.66594398,"FALSE","economics","FALSE","accounting & finance","financial advisor"
47,"male",0.408872664,0.637906849,4,0.669431269,0.538560987,"FALSE","graphic design","TRUE","arts & communication","graphic designer"
30,"female",0.394533664,0.253697008,5,0.673105419,0.563664019,"TRUE","event management","FALSE","arts & communication","event planner"
33,"male",0.288461566,0.40326041,9,0.292391151,0.75141412,"FALSE","hospitality management","FALSE","services","event planner"
33,"male",0.301587015,0.447912991,7,0.552011251,0.589421034,"FALSE","computer science","FALSE","computer & it","database administrator"
29,"female",0.386841267,0.108846173,4,0.23237589,0.30380106,"TRUE","psychology","TRUE","hr & admin","recruiter"
31,"female",0.170632839,0.275912404,4,0.484612286,0.19697383,"TRUE",NA,"TRUE","healthcare","registered nurse"
24,"male",0.267515,0.102932,1,0.3961775,0.338202178,"TRUE","computer science","TRUE","education","researcher"
37,"female",0.348071873,0.257463872,15,0.516442001,0.640515685,"TRUE","accountancy","FALSE","accounting & finance","auditor"
NA,"male",0.043394651,0.292841375,3,0.285750866,0.615497708,"FALSE","computer science","FALSE","computer & it","software engineer"
41,"male",0.373767555,0.258489072,5,0.378373682,0.663986444,"FALSE","culinary arts",NA,"services","chef"
40,"male",0.479976,0.211804,10,0.309876084,0.331163555,"FALSE","art history","TRUE","education","college professor"
21,"male",0.408971429,0.223957852,1,0.518108606,0.431688726,"TRUE","public relations","FALSE","arts & communication","public relations"
33,"female",0.588549018,0.390019476,NA,0.677047014,0.58699739,"FALSE","hospitality management","FALSE","services","event planner"
NA,"male",0.557474017,0.35058254,5,0.435047805,0.700233102,"FALSE","computer science","TRUE","computer & it","database administrator"
34,"female",0.050972775,0.419126034,16,0.272911519,0.343456864,"TRUE","accountancy","FALSE","accounting & finance","accountant"
34,"male",0.380855381,0.28789556,7,0.698926926,0.582284272,"TRUE","financial management","FALSE","accounting & finance","financial manager"
25,"female",NA,0.226141185,2,0.335679531,0.497484356,"TRUE","secondary education","FALSE","services","tutor"
26,"female",0.629522026,0.3043423,3,0.453226864,0.660190701,"FALSE","computer science","FALSE","computer & it","application developer"
46,"female",0.500881,0.213486,10,0.230371654,0.203594163,"FALSE","philosophy","TRUE","education","college professor"
29,"female",0.343021,0.378847,4,0.235090792,0.427791893,"FALSE",NA,"FALSE","education","sped teacher"
26,"female",0.295842886,0.373788416,NA,0.576966643,0.334616721,"TRUE","financial management","TRUE","accounting & finance","bookkeeper"
28,NA,0.344775885,0.282394588,6,0.456345558,0.396131277,"TRUE","financial management","FALSE","accounting & finance","financial manager"
35,"male",0.49537155,0.290231258,3,0.669431269,0.538560987,"FALSE","graphic design","TRUE","arts & communication","graphic designer"
33,"male",NA,0.251821458,7,0.324566036,NA,"FALSE","computer science","FALSE","computer & it","web developer"
24,NA,0.203933656,0.27850917,NA,0.444291532,0.389786571,"TRUE","secondary education","FALSE","services","tutor"
28,"female",0.326911122,0.14871721,4,0.304099619,0.162294507,"FALSE",NA,"FALSE","hr & admin","clerk"
28,"female",0.338130891,0.174366251,3,0.35304672,0.597079158,"FALSE",NA,"FALSE","hr & admin","offinance manager"
33,"male",0.159504011,0.305771232,6,0.279388279,0.494241029,"TRUE","psychology","TRUE","healthcare","registered nurse"
27,"female",0.284960568,0.220731854,1,0.420387208,0.724147797,"TRUE","primary eucation","FALSE","services","tutor"
29,"male",0.186492234,0.285062969,3,0.05813052,0.213081807,"TRUE","health information management","TRUE","healthcare","medical assistant"
36,"female",0.158121943,0.611293674,5,0.347006351,0.251053721,"TRUE","medical laboratory science","TRUE","healthcare","medical laboratory technologist"
29,"female",0.186492234,0.238476872,2,0.278748602,0.113923475,"FALSE",NA,"TRUE","healthcare","pharmacist"
24,"male",0.44276464,0.199759334,1,0.414275527,0.386442542,"FALSE","computer science","FALSE","computer & it","system analyst"
31,"male",0.465525925,0.246475741,7,0.62797296,0.028755687,"FALSE","computer science","FALSE","computer & it","system analyst"
NA,"female",0.313971937,0.289090157,3,0.528179407,NA,"TRUE","secondary education","FALSE","services","tutor"
34,"male",0.027306348,0.260056108,8,0.632280171,0.538007379,"TRUE","finance","FALSE","accounting & finance","financial manager"
30,NA,0.262841284,0.370299876,6,0.346955955,0.532036185,"FALSE","hospitality management","FALSE","services","event planner"
NA,"male",0.435947895,0.261747926,1,0.788013458,0.028755687,"FALSE","computer science","TRUE","computer & it","system analyst"
30,"female",0.170632839,0.295298576,4,0.532918096,0.202595383,"TRUE","biomedical equipment technology","TRUE","healthcare","registered nurse"
23,NA,0.379970342,0.238568395,1,0.264102519,NA,"FALSE","computer science","FALSE","computer & it","system analyst"
29,"female",0.457051486,0.200552225,5,0.373095125,0.630728364,"FALSE","computer engineering","FALSE","computer & it","web developer"
29,"male",0.187402904,0.248074949,4,0.363491803,0.685929239,"FALSE","culinary arts",NA,"services","chef"
29,"female",0.186492234,0.238476872,3,0.278748602,0.113923475,"FALSE",NA,"TRUE","healthcare","pharmacist"
37,"male",0.382275462,0.108846173,5,0.243604183,0.272527844,"FALSE","business administration","TRUE","hr & admin","recruiter"
31,"male",0.158121943,0.308986485,5,0.387563258,0.494241029,"TRUE","occupational therapy","TRUE","healthcare","registered nurse"
45,"male",0.302980751,0.27001068,2,0.585310698,0.571615815,"TRUE","communication studies","FALSE","arts & communication","event planner"
25,"male",0.199658364,0.293220609,1,0.477233082,0.535211682,"FALSE",NA,"TRUE","services","customer service representative"
33,"female",0.158121943,0.295931101,5,0.2590003,0.492506415,"TRUE","medicine","TRUE","healthcare","medical doctor"
NA,"female",0.331396103,0.358828276,8,0.372219265,0.654696226,"FALSE","culinary arts",NA,"services","chef"
26,"male",0.29174751,0.227600649,1,NA,0.424511552,"TRUE","financial management","FALSE","accounting & finance","bookkeeper"
30,"female",0.234859824,0.240150139,2,0.376395911,0.805046082,"TRUE","secondary education","FALSE","services","tutor"
39,"male",NA,0.300562531,13,0.32531783,0.396896839,"FALSE","economics","FALSE","accounting & finance","financial advisor"
39,NA,0.415192425,0.394872755,16,0.32531783,0.400853783,"FALSE","financial management","FALSE","accounting & finance","financial advisor"
28,"female",0.046006121,0.252801716,1,0.514170468,0.418185711,"TRUE","financial management","TRUE","accounting & finance","bookkeeper"
26,"male",0.510762513,0.176868394,3,0.305324852,0.298007369,"FALSE",NA,"FALSE","hr & admin","hr manager"
29,"female",0.420225382,0.439199686,2,0.576966643,0.367355824,"TRUE","financial management","TRUE","accounting & finance","bookkeeper"
52,"female",0.407194436,0.255086094,18,0.274798363,0.318854868,"FALSE","business administration","FALSE","hr & admin","recruiter"
34,"male",0.281496733,0.25577262,7,0.366292119,0.474207044,"FALSE","financial management","FALSE","accounting & finance","financial advisor"
36,"female",0.485919893,0.192473114,7,0.251521051,0.290320814,"FALSE","business administration","FALSE","hr & admin","offinance manager"
33,"male",0.159504011,0.309851766,6,0.201469272,0.277206838,"TRUE","public health","TRUE","healthcare","registered nurse"
35,"male",0.131850123,0.246440724,9,0.263429761,0.158066407,"TRUE","pharmacy","TRUE","healthcare","pharmacist"
32,NA,0.456267715,0.233959049,5,0.392065495,0.584586024,"FALSE","computer engineering","FALSE","computer & it","web developer"
25,"female",0.31504643,0.174237788,3,0.664419293,0.459340274,"TRUE","communication","TRUE","arts & communication","event planner"
26,"female",0.528902352,0.26127702,2,0.277763247,0.564621747,"FALSE","hotel and restaurant management","TRUE","services","hotel and restaurant staff"
29,"female",0.557079613,0.182383299,4,0.438722074,0.37350741,"FALSE","public administration","FALSE","hr & admin","project coordinator"
34,"male",0.159504011,0.325194925,6,0.270971864,0.494241029,"TRUE","medicine","TRUE","healthcare","registered nurse"
26,"male",0.358544707,0.268377155,2,0.765767097,0.507633567,"TRUE","secondary education","FALSE","services","tutor"
NA,"male",0.591262341,0.408810437,8,0.499230891,NA,"FALSE","computer science","TRUE","computer & it","database administrator"
32,"male",0.159504011,0.265581489,6,0.277656674,0.432797998,"TRUE","healthcare administration","TRUE","healthcare","registered nurse"
29,"male",0.186492234,0.452024102,2,0.223882914,0.337843537,"TRUE","medicine","TRUE","healthcare","medical doctor"
29,"male",0.546374798,0.241900921,6,0.358570099,NA,"FALSE","information technology","FALSE","computer & it","application developer"
29,"female",0.066908441,0.331910491,3,0.203540981,0.399440408,"FALSE","psychology","TRUE","services","customer service representative"
34,"female",0.40642941,0.239120618,18,0.275495499,0.357647061,"TRUE","accountancy","FALSE","accounting & finance","accountant"
33,"female",0.318015814,0.228699028,5,0.470795631,0.514362156,"TRUE","secondary education","FALSE","services","tutor"
35,"male",0.35046351,0.238339856,8,0.454880774,0.729628801,"TRUE","finance","FALSE","accounting & finance","financial manager"
33,"female",0.485171497,0.50722337,2,0.461341083,0.336270988,"FALSE",NA,"FALSE","hr & admin","recruiter"
NA,NA,0.434976757,0.509007812,9,0.297074795,0.410410285,"FALSE",NA,"FALSE","hr & admin","project coordinator"
28,"female",0.27613315,0.286984146,4,0.330619365,0.433646142,"FALSE","business administration","TRUE","hr & admin","offinance manager"
29,"female",0.452311903,0.23023048,6,0.388621569,0.377172321,"TRUE","finance","FALSE","accounting & finance","financial manager"
41,"male",0.525296569,0.490377516,10,0.498929799,0.602545857,"TRUE","public relations","TRUE","arts & communication","public relations"
39,"male",0.358418167,0.395519555,3,0.544374108,0.417423815,"TRUE","public relations","TRUE","arts & communication","public relations"
35,"female",0.388829947,0.06750701,1,0.119708829,0.234276891,"FALSE","business administration","FALSE","hr & admin","clerk"
29,"male",0.232100204,0.253744334,4,0.237367451,0.690750957,"FALSE","culinary arts",NA,"services","chef"
29,"female",0.28515774,0.31928432,6,0.319937825,0.353274345,"TRUE","accountancy","FALSE","accounting & finance","accountant"
30,"female",0.340911955,0.09445441,5,0.30131066,0.298007369,"FALSE",NA,"FALSE","hr & admin","offinance manager"
36,"female",0.159504011,0.248724937,6,0.285813987,0.43377167,"FALSE","chiropractic","TRUE","healthcare","medical doctor"
41,"male",0.480423033,0.253142118,3,0.637351453,0.595846891,"TRUE","event management","FALSE","arts & communication","event planner"
32,"male",0.043394651,0.330539018,7,0.490623593,0.680343986,"FALSE","computer science","FALSE","computer & it","application developer"
21,"male",0.447465181,0.300173402,1,0.604449391,0.526679873,"FALSE","graphic design","TRUE","arts & communication","graphic designer"
28,"male",0.347419143,0.255946219,4,0.339777231,0.446530819,"FALSE","computer science","FALSE","computer & it","web developer"
45,"female",0.523344159,0.268090546,3,0.518857837,0.546738386,"TRUE","culinary arts","TRUE","arts & communication","illustrator"
27,"male",0.158121943,0.277419478,6,0.282725751,0.311511099,"TRUE","healthcare administration","TRUE","healthcare","pharmacist"
NA,"female",0.576895475,0.27563712,5,0.44985652,0.028755687,"FALSE","computer science","FALSE","computer & it","application developer"
35,"male",0.273630202,0.19313243,8,0.497422546,0.201381296,"FALSE",NA,"FALSE","hr & admin","offinance manager"
34,"male",0.441170603,0.261004865,4,0.510221004,0.538962603,"TRUE","advertising","FALSE","arts & communication","illustrator"
35,"male",0.151854336,0.340065807,7,0.202718049,0.239663363,"TRUE","nursing","TRUE","healthcare","registered nurse"
28,"female",0.170632839,0.307124913,4,0.189788491,0.277206838,"TRUE","medicine","TRUE","healthcare","registered nurse"
33,"male",NA,0.279851258,8,0.009368958,0.846494377,"FALSE","hospitality management","FALSE","services","event planner"
NA,"female",0.043394651,0.28976053,4,0.379378676,NA,"FALSE","computer science","FALSE","computer & it","system analyst"
